Singletons164	Russia/PRI-RII-MH892S/2020|Aug-02
Singletons165	Russia/Perm-82707/2020|Mar-24
Singletons166	Russia/Perm-FMBA_EPIC-25192_S108/2020|Sep-23
Singletons167	Russia/Perm-FMBA_EPIC-25203_S68/2020|Sep-23
Singletons168	Russia/RYA-RII-MH2823S/2020|Sep-24
Singletons169	Russia/RYA-RII-MH3361S/2020|Oct-07
Singletons170	Russia/RYA-RII-MH9318S/2020|Oct-11
Singletons171	Russia/SAR-RARI-2272/2020|Jul-28
Singletons172	Russia/SAR-RARI-3083/2020|Jul-30
Singletons173	Russia/SAR-RARI-3187/2020|Jul-30
Singletons174	Russia/SAR-RARI-3663/2020|May-03
Singletons175	Russia/SCPM-O-01/2020|Mar-20
Singletons176	Russia/SCPM-O-07/2020|Mar-22
Singletons177	Russia/SPE-RII-11036V/2020|May-04
Singletons178	Russia/SPE-RII-13784V/2020|May-12
Singletons179	Russia/SPE-RII-18220V/2020|May-28
Singletons180	Russia/SPE-RII-18966V/2020|Jun-01
Singletons181	Russia/SPE-RII-22043V/2020|Jun-08
Singletons182	Russia/SPE-RII-23386V/2020|Jun-11
Singletons183	Russia/SPE-RII-9178V/2020|Apr-27
Singletons184	Russia/SPE-RII-MH1400S/2020|Sep-12
Singletons185	Russia/SPE-RII-MH1500S/2020|Sep-11
Singletons186	Russia/SPE-RII-MH1568S/2020|Sep-10
Singletons187	Russia/SPE-RII-MH5895S/2020|Nov-05
Singletons188	Russia/STA-RII-MH2782S/2020|Sep-23
Singletons189	Russia/STA-RII-MH2784S/2020|Sep-19
Singletons190	Russia/STA-RII-MH2785S/2020|Sep-20
Singletons191	Russia/STA-RII-MH3378S/2020|Oct-07
Singletons192	Russia/SVE-RII-MH1691S/2020|Sep-13
Singletons193	Russia/SVE-RII-MH1697S/2020|Sep-20
Singletons194	Russia/SVE-RII-MH1931S/2020|Sep-17
Singletons195	Russia/SVE-RII-MH245S/2020|Aug-08
Singletons196	Russia/SVE-RII-MH2824S/2020|Sep-18
Singletons197	Russia/SVE-RII-MH2836S/2020|Sep-25
Singletons198	Russia/SVE-RII-MH2854S/2020|Sep-24
Singletons199	Russia/SVE-RII-MH2963S/2020|Oct-02
Singletons200	Russia/SVE-RII-MH3113S/2020|Oct-02
Singletons201	Russia/SVE-RII-MH4660S/2020|Aug-25
Singletons202	Russia/SVE-RII-MH4672S/2020|Sep-17
Singletons203	Russia/SVE-RII-MH4673S/2020|Sep-18
Singletons204	Russia/SVE-RII-MH9221S/2020|Oct-04
Singletons205	Russia/Safonovo-FMBA_Sm-1386_S57/2020|Aug-27
Singletons206	Russia/Saint-Petersburg-FMBA_134_S48/2020|Aug-15
Singletons207	Russia/Saint-Petersburg-FMBA_142_S93/2020|Aug-17
Singletons208	Russia/Saint-Petersburg-FMBA_18_S60/2020|Aug-11
Singletons209	Russia/Saint-Petersburg-FMBA_2-2/2020|Aug-11
Singletons210	Russia/Saint-Petersburg-FMBA_217_S31/2020|Aug-22
Singletons211	Russia/Saint-Petersburg-FMBA_278_S58/2020|Aug-25
Singletons212	Russia/Saint-Petersburg-FMBA_288_S8/2020|May-31
Singletons213	Russia/Saint-Petersburg-FMBA_2_S51/2020|Aug-10
Singletons214	Russia/Saint-Petersburg-FMBA_320_S38/2020|May-12
Singletons215	Russia/Saint-Petersburg-FMBA_349_merged/2020|Jun-17
Singletons216	Russia/Saint-Petersburg-FMBA_401_merged/2020|May-19
Singletons217	Russia/Saint-Petersburg-FMBA_414_S9/2020|Jun-15
Singletons218	Russia/Saint-Petersburg-FMBA_448_merged/2020|Jul-07
Singletons219	Russia/Saint-Petersburg-FMBA_450_S89/2020|May-27
Singletons220	Russia/Saint-Petersburg-FMBA_675_S58/2020|Aug-17
Singletons221	Russia/Saint-Petersburg-FMBA_8059_S32/2020|Jun-26
Singletons222	Russia/Saint-Petersburg-FMBA_853_S85/2020|Aug-12
Singletons223	Russia/Saint-Petersburg-FMBA_859_merged/2020|Aug-12
Singletons224	Russia/Saint-Petersburg-FMBA_929_S71/2020|Aug-18
Singletons225	Russia/Saint-Petersburg-FMBA_P-1_S36/2020|Aug-09
Singletons226	Russia/Saint-Petersburg-FMBA_SPB-1193_S121/2020|2020
Singletons227	Russia/Saint-Petersburg-FMBA_Spb-1700_S44/2020|Aug-19
Singletons228	Russia/Saint-Petersburg-FMBA_Spb-1726_S92/2020|Aug-31
Singletons229	Russia/Saint-Petersburg-FMBA_Spb-2396_S29/2020|Aug-27
Singletons230	Russia/Saint-Petersburg-FMBA_Spb-2503_S59/2020|Sep-09
Singletons231	Russia/Saint-Petersburg-FMBA_Spb-2504_S35/2020|Aug-29
Singletons232	Russia/Saint-Petersburg-FMBA_Spb-2534_S21/2020|Aug-27
Singletons233	Russia/Saint-Petersburg-FMBA_Spb-2560_S14/2020|Sep-01
Singletons234	Russia/Samara-FMBA_EPIC-24537_S109/2020|Sep-28
Singletons235	Russia/Sarapul-FMBA_EPIC-25653_S10/2020|Sep-30
Singletons236	Russia/Sarapul-FMBA_EPIC-25757_S69/2020|Sep-30
