NODE_0007722;Russia/AST-RII-MH4468S/2020|Sep-23
NODE_0007725;Russia/StPetersburg-RII7505S/2020|Apr-20
NODE_0007725;Russia/Saint-Petersburg-FMBA_Spb-1929_S65/2020|2020
NODE_0007743;Russia/MOW-RII-MH249S/2020|Jun-16
NODE_0007743;Russia/MOW-RII-MH250S/2020|Jun-22
NODE_0007743;Russia/Moscow-FMBA_23-Cov/2020|Apr-05
NODE_0007743;Russia/Saint-Petersburg-FMBA_183_S17/2020|Aug-20
NODE_0007743;Russia/Saint-Petersburg-FMBA_265_S57/2020|Aug-25
NODE_0007743;Russia/SAR-RARI-3573/2020|May-02
NODE_0007743;Russia/Moscow-FMBA_KOM-0100_S25/2020|Sep-04
NODE_0007743;Russia/Moscow-FMBA_KOM-0130_S94/2020|Sep-08
NODE_0007743;Russia/MOW-RII-MH2056S/2020|Sep-24
NODE_0007743;Russia/SVE-RII-MH2039S/2020|Sep-21
NODE_0007743;Russia/NIZ-RII-MH1683S/2020|Sep-04
NODE_0007743;Russia/Moscow-FMBA_KOM-0031_S60/2020|Sep-04
NODE_0007743;Russia/Moscow-FMBA_KOM-0091_S73/2020|Sep-05
NODE_0007743;Russia/Moscow-FMBA_KOM-207_S20/2020|Sep-14
NODE_0007952;Russia/SVE-RII-MH187S/2020|Jul-08
NODE_0007952;Russia/SVE-RII-MH1028S/2020|Sep-05
NODE_0007952;Russia/SVE-RII-MH1632S/2020|Sep-08
NODE_0008060;Russia/MOW-RII-MH1990S/2020|May-25
NODE_0008060;Russia/MOW-RII-MH2004S/2020|May-27
NODE_0008070;Russia/Moscow-FMBA_SK-702_S98/2020|2020
NODE_0008070;Russia/Moscow-FMBA_KOM-664_S3/2020|Oct-29
NODE_0008070;Russia/Moscow-FMBA_SK-718_S82/2020|Oct-23
NODE_0008070;Russia/Moscow-FMBA_SK-756_S100/2020|Oct-29
NODE_0011280;Russia/OMS-ORINFI-5463S/2020|Jul-13
NODE_0011280;Russia/OMS-ORINFI-4361S/2020|Jul-08
NODE_0011280;Russia/OMS-ORINFI-1123S/2020|Jun-26
NODE_0011280;Russia/SVE-RII-MH1448S/2020|Sep-08
NODE_0011280;Russia/OMS-ORINFI-3816S/2020|Jun-02
NODE_0011280;Russia/OMS-ORINFI-5372S/2020|Jun-05
NODE_0011344;Russia/KDA-RII-MH4938S/2020|Oct-14
NODE_0011344;Russia/Saint-Petersburg-FMBA_Spb-2543_S132/2020|Aug-25
NODE_0011347;Russia/Moscow-FMBA_KOM-0021_S68/2020|Aug-29
NODE_0011347;Russia/Moscow-FMBA_KOM-0060_S66/2020|Sep-01
NODE_0011351;Russia/CRIE7158978/2020|Aug-24
NODE_0011351;Russia/CRIE7159118/2020|Aug-24
NODE_0011351;Russia/_-FMBA_EPIC-26259_S71/2020|2020
NODE_0011351;Russia/Moscow-FMBA_KOM-0015_S46/2020|Aug-29
NODE_0011351;Russia/Moscow-FMBA_KOM-0058_S65/2020|Sep-01
NODE_0011351;Russia/Moscow-FMBA_KOM-0085_S92/2020|Sep-04
NODE_0011377;Russia/PRI-RII-MH829S/2020|Aug-07
NODE_0011377;Russia/MOS-CRIE-13372214/2020|Nov-06
NODE_0011377;Russia/SVE-RII-MH1444S/2020|Sep-08
NODE_0011377;Russia/SVE-RII-MH9000S/2020|Oct-01
NODE_0011363;Russia/SE-RII-MH3355S/2020|Oct-07
NODE_0011363;Russia/StPetersburg-RII17941S/2020|May-27
NODE_0011366;Russia/MOW-RII-MH1998S/2020|Jun-10
NODE_0011366;Russia/MOW-RII-MH2003S/2020|Jun-19
NODE_0011370;Russia/SPE-RII-MH1008S/2020|Sep-04
NODE_0011370;Russia/SPE-RII-MH958S/2020|Sep-03
NODE_0011360;Russia/StPetersburg-RII17948S/2020|May-27
NODE_0011360;Russia/StPetersburg-RII17940S/2020|May-27
NODE_0011360;Russia/StPetersburg-RII17949S/2020|May-27
